z,Omega_c,Omega_b,Omega_k,h,ns,sigma_8,As,w0,wa,m_nu,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,k43,k44,k45,k46,k47,k48,k49,k50,k51,k52,k53,k54,k55,k56,k57,k58,k59,k60,k61,k62,k63,k64,k65,k66,k67,k68,k69,k70,k71,k72,k73,k74,k75,k76,k77,k78,k79,k80,k81,k82,k83,k84,k85,k86,k87,k88,k89,k90,k91,k92,k93,k94,k95,k96,k97,k98,k99
0.0,0.26899999999999996,0.0388,0.0,0.606,0.9335,0.783878916188544,2.1e-09,-1.153,0.0,0.0,3.7137408158352857e-07,3.385847790703217e-07,2.8097664244723405e-07,1.8809678111307159e-07,4.340436715771695e-08,-1.7668843483831035e-07,-5.043320457358592e-07,-9.828555589950836e-07,-1.6706525304165716e-06,-2.6466671018129797e-06,-4.017251898625037e-06,-5.922372439700862e-06,-8.549509902556934e-06,-1.2151756271911797e-05,-1.706299004632262e-05,-2.3718561420328723e-05,-3.2698033900990404e-05,-4.477400968319226e-05,-6.095112992253903e-05,-8.254642343644595e-05,-0.00011128025705840804,-0.00014938717887803878,-0.00019975467653352637,-0.00026609345850037787,-0.000353147630699129,-0.00046696191169261567,-0.0006152382770030518,-0.0008078476042653486,-0.0010575794304988608,-0.001381201738198697,-0.0018007300290238796,-0.002344392251502849,-0.003046036572687082,-0.0039412629073238906,-0.005058919510516491,-0.006408518233153119,-0.00796661929569,-0.009667385015906539,-0.011405349469577313,-0.013066743778793055,-0.014455538816226982,-0.01576902915971411,-0.017364158940807044,-0.01961422274297987,-0.022360368490596996,-0.02548376939632321,-0.027372460111292105,-0.02311671423798092,-0.009506766303017469,0.011536829251937759,0.031553969687733045,0.03818757604588635,0.03486743811538662,0.048353933834645535,0.09514503910303601,0.1454303608288813,0.15988612912387187,0.1817144928245023,0.24922096942031774,0.29994400465666315,0.34030470293944454,0.4166821463575328,0.4770251718736334,0.5553616627084953,0.6345947014876302,0.7240105625863482,0.817139235169157,0.918117591311277,1.024344835581042,1.1357591503404203,1.251890606961576,1.371836886119068,1.4945735001249139,1.6191559330625747,1.7445168171267074,1.8695313169928436,1.993083846703314,2.114149000622039,2.231834618822372,2.345405198141149,2.4543174144429547,2.5582591114551656,2.657170003502544,2.7512155115543044,2.840737376189546,2.926185214557515,3.008039535807151,3.0867447153030843,3.162661797191949,3.236060301852662,3.3071367654276016,3.3760475530393825,3.442932450196319,3.5079177997353437,3.5711076975036016,3.6325644722506976,3.6922963124204236,3.750281719819932,3.806537945356622,3.8611398721421346
0.0,0.193,0.0356,0.0,0.518,0.9295,0.4554298472810818,2.1e-09,-0.733,0.0,0.0,4.029557099922198e-07,5.756845664006151e-07,7.615330557503428e-07,9.584185002459263e-07,1.1663114172034317e-06,1.3884471505878312e-06,1.6314243588786898e-06,1.9007285178590545e-06,2.199323215986794e-06,2.5309406492196714e-06,2.8989577429594888e-06,3.3046693420476836e-06,3.7474102418383658e-06,4.225055570484127e-06,4.731777685840877e-06,5.256170005394341e-06,5.780444347460492e-06,6.277196372852235e-06,6.70355785816679e-06,6.998039167562555e-06,7.0812874626425125e-06,6.8482233580544305e-06,6.166445495786238e-06,4.8753487790932e-06,2.784780972545604e-06,-3.353669547095119e-07,-4.80056309561005e-06,-1.112920769579979e-05,-2.0302046453536784e-05,-3.4200330972030853e-05,-5.614668292974249e-05,-9.116895277766863e-05,-0.0001452051658698532,-0.00022224347112926394,-0.00031895942858887024,-0.0004178562286840655,-0.0004814999708641675,-0.0004520309323018533,-0.00026242182604798087,0.00014548900967365673,0.0007339789589809289,0.0012580029357819975,0.0014565846719670574,0.0010975327179181273,-8.973473707311377e-05,-0.002225707644505311,-0.0037645966617272575,-0.0008578397435804739,0.0077180192289486495,0.021703172863184426,0.03329740272799432,0.0326030705464022,0.024839979084136526,0.03391016129405251,0.06864715299607171,0.09941120572368155,0.09752535814086243,0.10772495203871153,0.15489787552822362,0.17798599792771613,0.19946039489377396,0.24742453363155978,0.2798118725339005,0.32932200764711217,0.37706212860542304,0.4342814762403498,0.49502499171013337,0.5627578805838419,0.6365405157240043,0.7166097173358495,0.8032842268083771,0.8966468521769522,0.9966018582986517,1.1028674419961717,1.2152312931851312,1.333347251713662,1.456688867140338,1.5846025525289276,1.7163466663957074,1.8510982637737252,1.9879610833617163,2.1259907613425164,2.264229018149125,2.401742426681438,2.537650475620715,2.671156976942266,2.801576599690683,2.9283515367129644,3.0510605748836728,3.1694209727111424,3.283282726118868,3.392605862464277,3.497432960806275,3.5978632333116636,3.6940283859996126,3.7860751641707053,3.8741521298968107,3.9584034282057967,4.038964928663592,4.115962537067799
0.0,0.26299999999999996,0.042,0.0,0.698,0.9175,0.8946681599244183,2.1e-09,-1.177,0.0,0.0,-2.060082997668179e-07,-4.284008887115951e-07,-7.279255631983495e-07,-1.1307322195341071e-06,-1.673763306592578e-06,-2.407490771171938e-06,-3.400558869456244e-06,-4.7441008829223245e-06,-6.558683734993436e-06,-9.002912978190178e-06,-1.2285832546545368e-05,-1.6685597750639815e-05,-2.257172040700677e-05,-3.042624397670499e-05,-4.088510162940867e-05,-5.4792672887160515e-05,-7.324512827136443e-05,-9.768008215864825e-05,-0.00012998588319854405,-0.00017261850756929826,-0.00022877214460894214,-0.000302582699065178,-0.00039938087236840577,-0.0005260042280030224,-0.00069118395046865,-0.0009060279849266535,-0.0011846680598114505,-0.001545136132443692,-0.0020106007323629216,-0.0026109954727003715,-0.003384785296114888,-0.004379931811095461,-0.005652196128586846,-0.007258346602666627,-0.009242884662786803,-0.011619637565612911,-0.014352601397946104,-0.017343316738108173,-0.020436475512346043,-0.023428049445487934,-0.026168897018948225,-0.02890410491365653,-0.03206169329569058,-0.036000707947362875,-0.04126996648936115,-0.046346663273269556,-0.047948234526897206,-0.04133579173542336,-0.02402287675157059,0.00036541367426010465,0.018414392802102733,0.018898296668843545,0.015695835765197907,0.041743450410818034,0.1014181874521369,0.14539968572558468,0.15143027386492378,0.19163196947048547,0.2718716969847621,0.3094552594264785,0.36622584643278416,0.4488949197506178,0.5094895305765966,0.6004326288595578,0.6817125065438011,0.7794439845740999,0.8785122969991868,0.9842373778419478,1.0959513428624346,1.2117333561709165,1.331002543111824,1.4531398452037845,1.576974639226157,1.7012716249638828,1.8249383240634354,1.9469343803096748,2.0662632089557955,2.1820468513484705,2.293606851097368,2.400505205878124,2.5025500295071486,2.5997920746728678,2.6924903315510385,2.7810520407142003,2.8659499276082805,2.9476461376114873,3.026540430294023,3.1029490405380336,3.177115822611055,3.249228960491675,3.3194334617979746,3.387826938957982,3.454450802438219,3.5192959889191826,3.5823432738499834,3.6436135658826694,3.7031523650705562,3.760969970884893,3.8170353251035545,3.8713559313616726
0.0,0.187,0.0436,0.0,0.674,0.9405,0.597994496867599,2.1e-09,-0.7569999999999999,0.0,0.0,4.2559117855140556e-07,6.21747958788973e-07,8.257550351413146e-07,1.0329264282728226e-06,1.241208176878864e-06,1.4483790920322325e-06,1.654077076004884e-06,1.8572236597309013e-06,2.0507456101980907e-06,2.2205711670576106e-06,2.3481732520095573e-06,2.4055766219614808e-06,2.350733561731421e-06,2.1267013384608603e-06,1.6576435412177433e-06,8.378182766160875e-07,-4.811316335925933e-07,-2.5015631438178913e-06,-5.485908125594179e-06,-9.784311995788739e-06,-1.58493242060746e-05,-2.4261489585877282e-05,-3.57517641484152e-05,-5.122823165687816e-05,-7.181407663519634e-05,-9.892113543855962e-05,-0.00013441790848372142,-0.00018098091016797315,-0.00024273446805470655,-0.00032618275450171745,-0.0004410846462425997,-0.0006002936709057347,-0.0008170473651926528,-0.001098363771533955,-0.001435095924182586,-0.0017917416444744223,-0.002101092467579795,-0.0022710499611405584,-0.002195843823893705,-0.0018187704826499549,-0.00140226489886342,-0.0014472199190761613,-0.002354108710730071,-0.004533185935944727,-0.008410880360730285,-0.011391339122922825,-0.009757287743635202,0.0003312214255372869,0.020083719602884763,0.04047993051360195,0.04375045111367237,0.02966601515427639,0.03034816676665254,0.07173729220372868,0.1263851096343775,0.12637652147452688,0.11938053684821441,0.18557896400425747,0.231658426717827,0.2366891731591721,0.31158035076869384,0.34882749461796925,0.40993997225925255,0.4708760743175161,0.5425528180895539,0.6147166984464087,0.6992605423861564,0.7876630776058141,0.882900961520703,0.9850770650000245,1.0938445958932106,1.2082267315749253,1.3280280108894607,1.4528209087639579,1.5817872476182537,1.7139908257306602,1.8484933129886894,1.9843159077052839,2.120429723631209,2.255792700561623,2.389403862881778,2.5203489424576024,2.6478267407497835,2.7711795018669654,2.88991683362435,3.0037301898111677,3.1124904698073763,3.2162286002250178,3.3151071302355177,3.409379987080623,3.4993557403670255,3.5853661850367478,3.6677465356060064,3.746822865814988,3.8228990466153014,3.896247193151858,3.967099944375944,4.035648315922361,4.102042735167827,4.166402896002544
0.0,0.217,0.040400000000000005,0.0,0.614,0.9725,0.6170909188296648,2.1e-09,-0.7689999999999999,0.0,0.0,3.1090764747898163e-07,4.613768666367031e-07,6.141032821804077e-07,7.619896386182155e-07,9.021476315599016e-07,1.0318708692787961e-06,1.1449876069262574e-06,1.2337743338777073e-06,1.2869579904940493e-06,1.2848460445938162e-06,1.197753067736229e-06,9.870270652457597e-07,5.987861616826458e-07,-4.263064658890546e-08,-1.038982994369058e-06,-2.5262293106513186e-06,-4.690105497299151e-06,-7.773650012607358e-06,-1.2107822069189156e-05,-1.8127172820531294e-05,-2.6396404726383598e-05,-3.764784777214356e-05,-5.2820838036489656e-05,-7.310803326366123e-05,-0.00010001397335473344,-0.00013544308787659861,-0.00018184933880523133,-0.00024251851391705458,-0.00032206456728030525,-0.0004271852325565047,-0.0005675309148104217,-0.0007560759939286472,-0.0010078698718906547,-0.0013358316873760458,-0.0017432488735541379,-0.002214673253492424,-0.0027088430665924194,-0.003159026161045321,-0.0034897689701889655,-0.0036045944660677482,-0.0035761883982386995,-0.0037920610882119913,-0.004564680526644603,-0.006115190531299554,-0.008735084763835058,-0.012186865523873103,-0.012679912858764372,-0.00689913792159851,0.007279627042711635,0.026767120181452872,0.039019548148271736,0.03472315755523756,0.028490373319431283,0.04993375766091855,0.09946569705824557,0.12738941721599356,0.12144005647768706,0.15341310848197331,0.217446504173486,0.2357364061400524,0.280551391960375,0.34194236774681513,0.385621341850228,0.45602952498236726,0.5186178440510391,0.5953616706361783,0.6757517706568515,0.7627446107364946,0.8569553217795899,0.9574481607483548,1.0640838770134549,1.1765140498170963,1.2941147318410577,1.416346231486785,1.5424585868459633,1.6715207889133787,1.8025323542489482,1.9344813335693527,2.0663325446444323,2.1970480456915915,2.325633967059469,2.45119177754576,2.5729579543255996,2.6903317971713117,2.80290152419505,2.9104507277838008,3.0129523195303984,3.110544247655766,3.2034927594638263,3.2921491618513654,3.3769039639551695,3.4581521501424812,3.5362636357734893,3.6115636634138464,3.6843211305776,3.7547461379157636,3.8229981320686246,3.889197843150499,3.9534496643967088,4.015862926866016
0.0,0.235,0.028,0.0,0.646,0.9325,0.7480193053443669,2.1e-09,-0.865,0.0,0.0,2.7505153369218184e-07,3.6142711664596135e-07,4.3138943394074355e-07,4.7344170412203317e-07,4.7555953769149734e-07,4.214992945653554e-07,2.888728703116156e-07,4.899211405344076e-08,-3.3970823462269597e-07,-9.369756541548653e-07,-1.822503004486558e-06,-3.1025958886555972e-06,-4.9223262544715644e-06,-7.476907503274651e-06,-1.1021295051425901e-05,-1.589504572036872e-05,-2.255341432111271e-05,-3.159807305459932e-05,-4.38152436856088e-05,-6.023839878719394e-05,-8.221246825613244e-05,-0.00011148361942721506,-0.0001503032224389508,-0.00020156229177274086,-0.00026895908563268436,-0.0003572348038838634,-0.0004725089348504901,-0.000622787009507579,-0.0008186852844799098,-0.001074320047693719,-0.0014080422241164211,-0.0018422570166674122,-0.002401247104823551,-0.003106240858607211,-0.003968180682889747,-0.004980238132682151,-0.006113313238386984,-0.0073192261826624,-0.008548770096496012,-0.00971571741890751,-0.010928512282345051,-0.01245018171824262,-0.014474985480664464,-0.016743515822187624,-0.018968627553508175,-0.020643571691371765,-0.017754675157141346,-0.008226523546823359,0.006562528748004533,0.02134414848958586,0.028191688466725283,0.028996830809256142,0.04122390808378362,0.07702043634202745,0.11600074210863874,0.13230671763226318,0.15465427817172242,0.2085426520178033,0.253439522823356,0.29289149096183087,0.3574246741293881,0.4140568390904306,0.4839719400738057,0.5572163372766292,0.639133870766251,0.7263875778904411,0.821169164619403,0.9221362450700729,1.0292752096060298,1.1422922770041928,1.260542326325804,1.3832252633604958,1.5095158130332387,1.6385009664952126,1.769158957579017,1.9003919656535098,2.0310880167493433,2.1601723185474913,2.2866419935837086,2.4096143237151626,2.5283689795424733,2.642390053259218,2.7513920021547515,2.8553193517268403,2.954328719703806,3.0487498047477795,3.139029561213139,3.2256569327436604,3.309094629650981,3.38973262665726,3.4678670636366493,3.543708973685458,3.617409729977284,3.68909521008301,3.7588866527331377,3.8269021016040328,3.893240760116964,3.9579589006497873,4.021061850825601,4.082532107844467
0.0,0.251,0.0568,0.0,0.79,0.9815,0.873653027276316,2.1e-09,-0.8109999999999999,0.0,0.0,-7.731329543188526e-07,-9.22224756816754e-07,-1.156868478942726e-06,-1.5115553871700538e-06,-2.0260445944962473e-06,-2.74755235083915e-06,-3.7400368024477637e-06,-5.092066753396489e-06,-6.918494802595497e-06,-9.371269636072817e-06,-1.2654753911544763e-05,-1.703940656537633e-05,-2.2877154698272467e-05,-3.0633073832235826e-05,-4.0922501120997196e-05,-5.454942586834495e-05,-7.257619531364838e-05,-9.636804188898217e-05,-0.00012774401832863855,-0.0001690640893693881,-0.0002233897001013178,-0.0002946849520578672,-0.0003880586537277625,-0.0005100590185330843,-0.000669034994367755,-0.0008755874392761413,-0.0011431673835699161,-0.0014889091072732084,-0.001934869856336764,-0.0025098124369958173,-0.0032514809253870853,-0.004208635131772471,-0.005440968184555815,-0.007013869431406372,-0.008985414884328857,-0.011385807230947006,-0.014193676299919142,-0.017316881987220503,-0.020589857684035786,-0.023784115270353005,-0.02674175124563223,-0.029612223981723113,-0.03289665295854122,-0.03735348083465059,-0.043478384123716636,-0.050622912118238945,-0.05595015414058438,-0.05364981494710527,-0.03886701133870942,-0.013273227158906553,0.009398809633604047,0.010382740907286095,-0.004507153544501192,0.005566165389270492,0.06436183230618933,0.12439030540787802,0.12155240151972274,0.13346847400805018,0.22439428324053792,0.2663544185842496,0.2915621221542748,0.39006629301990015,0.43000759475378775,0.5217122169891487,0.5894400175068507,0.6867731974866101,0.7727219561427633,0.8746146174441584,0.9806948835116192,1.0882719569483152,1.2031552247278734,1.3226658175503314,1.443772149124026,1.565871483880107,1.6886461130387618,1.8111061000265192,1.9320006639109686,2.0502899497238842,2.1652102442922625,2.276173299419549,2.3827678251018507,2.484814117682851,2.582380053010055,2.67573425294261,2.7652743894909717,2.8514512946918127,2.934703129706811,3.0154141118128464,3.093892035915324,3.170370504344788,3.245017310704064,3.317943094947667,3.3892014337445158,3.4587921363617395,3.5266944151416957,3.592906819984409,3.657446132910058,3.7203037100365717,3.7814392243688424,3.8408481720353675
0.0,0.205,0.0432,0.0,0.754,0.9925,0.7727832260399357,2.1e-09,-0.835,0.0,0.0,-1.251364337176359e-07,-1.0713391825799085e-07,-1.2618849562087471e-07,-2.010524076162323e-07,-3.5336066476613517e-07,-6.063796430484887e-07,-9.907501129133768e-07,-1.5512771094050329e-06,-2.3496827070028433e-06,-3.4664402587400604e-06,-5.011166490904425e-06,-7.13260925423449e-06,-1.0025593711624106e-05,-1.3947321702476213e-05,-1.924191435240556e-05,-2.636483201382072e-05,-3.5903905903559454e-05,-4.865245368260489e-05,-6.563375596176358e-05,-8.818687419631759e-05,-0.00011804594349556062,-0.0001574475191116666,-0.00020925554852526177,-0.00027711646581107455,-0.0003656607185235603,-0.00048078588221579316,-0.0006300985810556668,-0.0008236320810152176,-0.0010749606074788004,-0.0014026808221235419,-0.0018317882055393236,-0.0023936954454778217,-0.003122957871251654,-0.004049185097928303,-0.005184820400850988,-0.006512293502970126,-0.00797622124028265,-0.009488386306184288,-0.010936246102935228,-0.012261118321935023,-0.013703698880704197,-0.015713074368469575,-0.018792472826308096,-0.023614214259018173,-0.029276981139493532,-0.033407657542070854,-0.03175913748430185,-0.020137659720641247,0.001173902287348791,0.020430120539146633,0.02109822218704637,0.007489538471512948,0.014209438097200997,0.06331243911379862,0.11637000077475661,0.1146161285898629,0.12167338567213037,0.19922845965852232,0.24015163099115666,0.2604021561378274,0.34554253252016914,0.38552239939595473,0.46344234598698425,0.5288581036076143,0.6145479535238996,0.6958772807504745,0.7904926814482579,0.8898290559385057,0.994414906810289,1.105427164576936,1.2210355464845548,1.3409388110809957,1.4645067467601,1.5906932974751387,1.7183670552124122,1.8464582828523266,1.9739132659703744,2.0996886891005935,2.222802424258226,2.3423998814482356,2.4578052545966846,2.5685493175581837,2.674394094416849,2.77533560917991,2.871584071866275,2.963514352437929,3.0515940983448107,3.1363082699497364,3.218090235576642,3.297285704523869,3.37415010539843,3.448874721105277,3.5216172740627747,3.5925166037480394,3.661691138688158,3.7292220634614632,3.795137413652636,3.8594151791279305,3.9220340225777193,3.9830311745158373
0.0,0.33499999999999996,0.0412,0.0,0.8580000000000001,0.9675,1.2760990804845358,2.1e-09,-1.045,0.0,0.0,-6.243319733715339e-06,-8.16085823697744e-06,-1.0663684436502028e-05,-1.392951084856587e-05,-1.8190203544076664e-05,-2.3748526221034117e-05,-3.099972021896049e-05,-4.045858551492863e-05,-5.2796235750065886e-05,-6.888896535216566e-05,-8.987942047921801e-05,-0.00011725280505757752,-0.00015294588410118672,-0.00019948652324778052,-0.00026015858000921093,-0.0003392258528156027,-0.0004422409820923336,-0.0005764265096811445,-0.00075112554699669,-0.0009784448450950369,-0.0012740280036127672,-0.0016580334677826609,-0.002156347912119537,-0.002802070512489829,-0.003637298892660225,-0.004715226106420555,-0.0061025578880011325,-0.007882164660923209,-0.010155844317793017,-0.013046704350889636,-0.016700244403316928,-0.021281950539186956,-0.026968083694966956,-0.03392509655335916,-0.042274733719098366,-0.05204676607395986,-0.06312934945145762,-0.0752370900147218,-0.08792475358919813,-0.10067341999428246,-0.1130039558144695,-0.12479212906908908,-0.13626295388275095,-0.147784416622939,-0.15921918296398926,-0.1695378553947925,-0.1762723838891569,-0.17552939299715117,-0.16447415925806336,-0.14598842005393217,-0.1280128453401176,-0.12005738282399792,-0.11827429872433962,-0.09979096900758887,-0.05244801324080714,-0.005926300468720421,0.013600650371924185,0.04484751359015739,0.11391807207904014,0.16394641537043025,0.212466876245595,0.29273610831629654,0.3548124279714575,0.43995544518726304,0.5203860931002242,0.6145915529077547,0.7084380084438803,0.8102073453342059,0.9156702706157752,1.0238164979234243,1.1345457475798417,1.2460238733964457,1.3575929530579867,1.4682550673905854,1.5768819304666002,1.6825407161127959,1.7845862145376303,1.882605084934145,1.9764178134610595,2.0661051667664703,2.152000754353887,2.234621649547177,2.3145594921569286,2.3923693174097345,2.4684719291130897,2.54311381543737,2.616382976530176,2.688268589317101,2.7587170045779392,2.82765691174597,2.8950119540786003,2.9607121574749327,3.024704367859756,3.0869494766071,3.1474280839103965,3.2061212561405346,3.262990279900604,3.3180169433240017,3.371205399965195,3.422565302369428
0.0,0.293,0.0476,0.0,0.8180000000000001,0.9395,1.0908918699745023,2.1e-09,-1.069,0.0,0.0,-2.638016413770751e-06,-3.5052319389374774e-06,-4.643934823585781e-06,-6.1380599564488645e-06,-8.098444128065299e-06,-1.0670892971671876e-05,-1.4046737728520109e-05,-1.847642146013854e-05,-2.4287114936912608e-05,-3.190775090429036e-05,-4.190135856716877e-05,-5.5001602617070086e-05,-7.216558615890422e-05,-9.464839276362125e-05,-0.0001240908582502181,-0.00016262731296093252,-0.00021304852866375394,-0.00027898107795135965,-0.00036514632429778367,-0.00047767441877322994,-0.0006245085861209343,-0.0008159105660310107,-0.0010650920695081543,-0.0013889945299489317,-0.0018092367070933022,-0.0023532729548048177,-0.0030558001402717846,-0.003960489346840095,-0.005122111005367099,-0.00660901251056971,-0.008505538139464409,-0.010913129287902059,-0.01394739162775188,-0.017727365238716403,-0.022353792598286074,-0.027876431478391212,-0.03425595075948948,-0.041331659937589894,-0.04881516001807368,-0.05632798520926169,-0.0635182475304517,-0.07040277501892732,-0.07738433571384785,-0.08511114867659336,-0.09374731843698544,-0.10234249122430834,-0.10784937122353883,-0.10556376812652875,-0.09155089120256128,-0.06787587700091327,-0.046754269473926975,-0.04173126205874629,-0.045221242956418585,-0.02676148417721207,0.02893733278126625,0.08276395442510787,0.09460747768462224,0.12353220812756933,0.20498438968653954,0.25334399886013437,0.2991082754188105,0.38938562306260305,0.44752768925619996,0.5398617129963876,0.619856857284617,0.7197098751366735,0.8155832394951059,0.92134849447646,1.0315426123301823,1.1443021590406286,1.2603973522030878,1.3778315279458746,1.495961740905183,1.6137306778579739,1.7299580323006,1.843630558049624,1.9539694436966497,2.0603857370015604,2.1624896710466484,2.26012987486378,2.3534099023238597,2.4426501271500376,2.5283147817810283,2.6109301890327665,2.6909972382639085,2.768925419595447,2.844997032080561,2.919369591725399,2.9920994009641126,3.063177507968789,3.13257856497854,3.200282725901442,3.2662678240420027,3.3305028797816822,3.392970674038901,3.4536627318368573,3.5125437708573735,3.5695933464121152,3.624817716647286,3.6782210340059125
