z,Omega_c,Omega_b,Omega_k,h,ns,sigma_8,w0,wa,m_nu,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,k43,k44,k45,k46,k47,k48,k49,k50,k51,k52,k53,k54,k55,k56,k57,k58,k59,k60,k61,k62,k63,k64,k65,k66,k67,k68,k69,k70,k71,k72,k73,k74,k75,k76,k77,k78,k79,k80,k81,k82,k83,k84,k85,k86,k87,k88,k89,k90,k91,k92,k93,k94,k95,k96,k97,k98,k99
0.0,0.27739560485559633,0.04377756879504105,0.0,0.7,0.96,0.8717195839822764,-1.0,0.0,0.0,0.9999995450577145,0.9999993552652124,0.999999087405857,0.9999987142227781,0.9999981996694897,0.9999974959424757,0.9999965404421434,0.9999952495331788,0.9999935109869034,0.9999911769687488,0.9999880532368384,0.9999838814239203,0.9999783189791487,0.9999709200337031,0.9999610978550786,0.9999480758876758,0.9999308377241181,0.9999080555831255,0.9998779922552774,0.9998383822866664,0.9997862805045458,0.9997178709179927,0.9996282306343943,0.9995110351914562,0.9993582025702651,0.9991594355270013,0.9989016361199035,0.9985681104219863,0.998137463945267,0.9975821297070393,0.9968666863464625,0.9959466390419593,0.9947692435885093,0.9932784321135271,0.9914254762426162,0.9891846477457394,0.986570379707867,0.9836502663389485,0.9805448479952185,0.977411481203294,0.9744268895703175,0.9714435738729778,0.9681235243088986,0.9641360140530022,0.9591092603938658,0.953793848259487,0.9506590161650392,0.9539119410971849,0.9664531785682777,0.986621183302023,1.0047279366857886,1.0076665482035054,1.0024979992737977,1.0187425381621542,1.0716032921076004,1.1237053660395202,1.1327479242527019,1.1615677838375749,1.2508186973007371,1.305172035054911,1.3602773615799557,1.4749681517752387,1.55681895681731,1.6922126132519262,1.824631332897685,1.9997958678171095,2.191375217289316,2.4228492901710084,2.693363690038692,3.0073394352547362,3.3721964996695637,3.794885939800153,4.281450621568107,4.836372656345178,5.464171450973968,6.168332144406122,6.950286442335517,7.8092090076153085,8.742401256713398,9.74583063891825,10.814761418779812,11.944743595635073,13.132570202712344,14.376991657661494,15.678880562470864,17.04087212802138,18.466667051340387,19.960237400276206,21.525374350060712,23.16543429764766,24.883231847523927,26.680685200671093,28.55821873455948,30.51442868356281,32.546881715792296,34.653740114578746,36.83357105334187,39.08334356894684,41.39784062450646,43.772629977655036
0.0,0.2697368029059364,0.03688354695775299,0.0,0.7,0.96,0.8951244703273512,-1.0,0.0,0.0,0.9999994147742622,0.9999991856766284,0.9999988657381059,0.9999984237315902,0.9999978184461481,0.9999969953424175,0.9999958831132484,0.9999943866995412,0.9999923788322796,0.9999896920620663,0.9999861066075159,0.9999813306429776,0.9999749778627716,0.9999665457224284,0.9999553737352224,0.9999405891302847,0.9999210505417581,0.9998952689114524,0.9998612970766071,0.9998165993927338,0.9997578818771866,0.9996808814483651,0.999580099605101,0.9994484775942081,0.9992769882176884,0.9990541229813019,0.9987652156213702,0.9983915376855772,0.9979090810148945,0.9972870239139542,0.9964861812895578,0.9954583235705776,0.9941479631146888,0.9924984735176197,0.9904633012351644,0.9880208662245085,0.9851894460803189,0.9820364724806132,0.9786730658077879,0.9752502371323594,0.9718826637263053,0.968368842492779,0.9644295766851972,0.959931167443587,0.9545930581454688,0.9498453468681625,0.9484696994630126,0.954102842627293,0.9680102883985962,0.9865463685068584,0.9991517213191917,0.999039196295153,1.0005979198475463,1.0294697103603354,1.083507800382854,1.1191389388449757,1.1302577795817728,1.1831067589442241,1.2646022582954928,1.3084000234906412,1.3907831382030362,1.49182586631381,1.5886547804058306,1.725840054864585,1.8697671350935063,2.048710155089306,2.2558905814333037,2.4975633988562387,2.7819093628317857,3.1133605584866113,3.498193824525117,3.9427057627859385,4.452908580255324,5.034616906315529,5.692135442344361,6.4280459858728465,7.24315754530821,8.136366674109226,9.104724811132023,10.143953059947687,11.249285250307748,12.41654058727072,13.643040830944587,14.9282286938446,16.273689672817685,17.682652795607705,19.159234766535477,20.707698392997365,22.332086976793036,24.03593465474041,25.822033553853355,27.691986132616755,29.645669239601386,31.681284907423795,33.7965640269913,35.99003109786097,38.25995409629128,40.60239355232963,43.01204102596518,45.48496448616479
0.0,0.2761139701990353,0.05072128610553908,0.0,0.7,0.96,0.7256227265351092,-1.0,0.0,0.0,1.0000001961882885,1.0000001969747314,1.0000001792756026,1.0000001341224802,1.000000049291769,0.9999999080786733,0.999999688273857,0.9999993592216874,0.9999988783770865,0.9999981887870906,0.9999972146219387,0.9999958527732956,0.9999939640033111,0.9999913663246222,0.9999878173402338,0.999982991087014,0.9999764576561597,0.9999676517423344,0.9999558272693205,0.9999400055854879,0.999918908369749,0.9998908729121513,0.9998537505850226,0.9998047810106244,0.9997404412551858,0.9996562522148251,0.9995465187279249,0.9994039487672943,0.9992190543309295,0.9989792486423211,0.9986676309571676,0.9982618299839898,0.9977338148139742,0.9970523354909554,0.9961893408146772,0.9951302728583691,0.9938855893212911,0.9924992203503733,0.9910479643355471,0.9896269931988155,0.988346948278964,0.9870924502657435,0.9855663264791645,0.9834111991833866,0.9802334595612393,0.9763371472298448,0.9733816823129402,0.9748528474164955,0.9841241350676686,1.001578949517939,1.020404917698894,1.0263526463475137,1.0186922225960284,1.0226167224206109,1.0622767577342096,1.1170420213550942,1.1287507600124147,1.1335591737425201,1.2064159642832553,1.2689502756986355,1.2921722199157015,1.3921681830611177,1.459489856072831,1.5599538382578868,1.6708821127195668,1.8072210375776934,1.957283160694167,2.144649376459502,2.3582118986936207,2.6088185798261203,2.9038904697898364,3.246791592755595,3.6450417426712525,4.10618709767089,4.63677756427754,5.242536332192373,5.92841108301201,6.697993540202655,7.552880807256016,8.492381101448629,9.513635874213811,10.612114929997773,11.782306434801944,13.01872083914949,14.316966726032835,15.674649845359447,17.091716883625846,18.570070802222716,20.112767910604873,21.72303478466678,23.403651391224436,25.156783626999676,26.98424242964812,28.88775116691672,30.868800771090477,32.928129865556556,35.06481735831187,37.275925552787626,39.557714625510705,41.90778324737014
0.0,0.24503859378955672,0.04241596048465163,0.0,0.7,0.96,0.8853529977697203,-1.0,0.0,0.0,0.9999995909345412,0.9999994044207309,0.9999991369314409,0.9999987597411616,0.9999982348413382,0.9999975117747079,0.9999965245188387,0.9999951846821211,0.9999933733471501,0.9999909337677204,0.99998765992987,0.9999832774229311,0.9999774220266973,0.9999696198569724,0.9999592470123224,0.9999454770374543,0.99992722902656,0.9999030906108619,0.9998712147445395,0.9998291947488139,0.9997739056868995,0.9997013070630459,0.999606195769853,0.9994819086234111,0.9993199498222393,0.9991095107343974,0.9988368338257793,0.9984843098921558,0.9980291822218872,0.9974418681131463,0.9966841580287511,0.9957084431534731,0.9944599822338513,0.9928846269060346,0.9909429874957016,0.9886289609917627,0.985987346497512,0.9831227365609073,0.9801859773500874,0.9773858647342815,0.9747613307140526,0.97199044297655,0.9686039525215174,0.964217606372793,0.9582623727752305,0.952929829485433,0.9515962112297888,0.9589589408682945,0.9775455590681209,1.0024314221812263,1.017444095092521,1.0130478086097832,1.0087616001982909,1.0416978106282588,1.1098366928955694,1.150250824503025,1.150963762895818,1.2087638265888012,1.3085431840834296,1.3460950803256564,1.4360356314937466,1.5509825225387748,1.6486688942823058,1.8034322608061242,1.9549320166966593,2.1511909444203203,2.3758554809642103,2.637129644420617,2.9459879293722326,3.3061030424459923,3.722889988721144,4.205971331232006,4.760963987108766,5.39293567658362,6.106737865095373,6.905657588461238,7.790578132525924,8.760036275340868,9.810640476599865,10.937644855926324,12.13582766870436,13.400642191453938,14.729212471995064,16.120965388394595,17.57759450935168,19.1024943582135,20.69982599385816,22.373700671388267,24.12784616768157,25.965571447461016,27.889833985593995,29.90288003225262,32.005613383623974,34.19692788530715,36.47405554312895,38.8344452928691,41.276651608751294,43.79843503198876,46.39458093575996,49.05929397054275
0.0,0.26438651200806645,0.0514552322654166,0.0,0.7,0.96,0.7886828397654662,-1.0,0.0,0.0,1.0000000189192535,0.9999999635251915,0.9999998704312727,0.9999997245062439,0.9999995054642367,0.9999991860218885,0.9999987302154385,0.9999980892139728,0.9999971963567572,0.9999959631295987,0.9999942724652101,0.9999919668390213,0.9999888353672759,0.9999846030951123,0.9999789059010352,0.9999712576474529,0.9999610193889249,0.9999473536593511,0.9999291598409908,0.9999049986518271,0.999872994365662,0.9998307131864964,0.9997750155765969,0.9997018734069756,0.9996061490116238,0.9994813167629057,0.9993190888613689,0.9991088738456613,0.9988369583939931,0.9984852923247775,0.9980299180608487,0.997439548942946,0.9966756378963978,0.9956960636502672,0.9944642817200868,0.9929636140919714,0.9912132535994004,0.9892801605769644,0.9872785094866001,0.9853560675186354,0.983655887288563,0.9820218697158559,0.9800590106630864,0.9772931543331181,0.9731430658082874,0.9681319656102688,0.9645867129337102,0.9667937942086697,0.9787162668786232,1.000585496362149,1.022668701575126,1.027259371344596,1.0165401989844662,1.022799133485085,1.0731033986259098,1.136279415941187,1.1444004276057889,1.1525449333463766,1.2422385726811767,1.307694513390021,1.336816258935386,1.4559516536129067,1.5287275011510768,1.651250215601104,1.7757119394122374,1.9376161562946828,2.110715286323055,2.328707919478652,2.577961599450153,2.868632842852936,3.210956545157912,3.606464113137267,4.063549216519764,4.590259543487196,5.192213492906112,5.87358436184925,6.637697285746365,7.486265657751542,8.41869420761324,9.4320714843746,10.521798683364084,11.682506455609968,12.908993660333497,14.197273939955547,15.545374458829361,16.95367181107369,18.424503920643826,19.961234573385113,21.567340813290883,23.245850217639074,24.999340920891832,26.830075954127633,28.740086804231126,30.73091373492988,32.802905082661184,34.954465764813456,37.18225248529219,39.483186665719806,41.85563090195638,44.29745920383343
0.0,0.2227238721784777,0.0460916957403167,0.0,0.7,0.96,0.7127634512208351,-1.0,0.0,0.0,1.0000003783341935,1.000000418603753,1.0000004480634328,1.000000459497502,1.0000004429400795,1.0000003845602141,1.0000002659406806,1.0000000611339492,0.9999997333401144,0.9999992329617448,0.9999984936708715,0.9999974242288863,0.9999959003164128,0.9999937596027423,0.999990784833512,0.9999866817649391,0.9999810626995699,0.9999734161335303,0.9999630676705652,0.9999491331250004,0.9999304610476244,0.9999055629381395,0.9998725267559175,0.9998289198363527,0.9997716604309138,0.999696845843584,0.9995994806206907,0.999473020106592,0.9993086116850759,0.9990939639231502,0.9988120726875567,0.9984405916666461,0.9979534211986902,0.9973262804404114,0.9965467474634451,0.9956265164269058,0.994611258866424,0.9935816163477101,0.9926361837404918,0.9919038200075806,0.9912855196613343,0.9904287637472987,0.9888588717776768,0.9860774908344097,0.9817826039888331,0.9778259947479715,0.9771522551329128,0.984262261736279,1.0018684118245034,1.0248662736914251,1.0371002080295524,1.0286207733631156,1.0212701621826776,1.0508007718134331,1.115243405853567,1.1443772834838313,1.1324643686657625,1.1851460831337495,1.2753703617967964,1.2901846409346027,1.3694746853690225,1.4623946924619426,1.5346580818039617,1.662973772206517,1.7799624280817172,1.936547109499802,2.116633652666373,2.323354758732375,2.5708835464980577,2.861298436724016,3.2003729661996205,3.5977638465225175,4.060641756259587,4.596963792367291,5.215187142242094,5.923171304745138,6.727385544521115,7.6325167963374065,8.641115941347811,9.753183597911038,10.966065966601535,12.274778823272054,13.672775565507568,15.153090223659275,16.709548617666208,18.337915359029033,20.036511591583267,21.80621605163205,23.64984994419538,25.57116160542342,27.57384790404416,29.660722954712508,31.83351108672766,34.09321950144496,36.44082651877655,38.87766472201209,41.4050687095729,44.02358884675148,46.73182261762858,49.52595849953556
0.0,0.2827631171992582,0.0476332879824413,0.0,0.7,0.96,0.8516175480170748,-1.0,0.0,0.0,0.9999996482427544,0.9999994896936616,0.9999992632091708,0.9999989446794852,0.999998502152999,0.9999978931721109,0.9999970620748835,0.9999959343411458,0.999994409756352,0.9999923561549017,0.9999895996994672,0.999985908787093,0.9999809759011333,0.9999744005100325,0.9999656548999897,0.9999540397047504,0.9999386398300926,0.9999182573819635,0.9998913241440628,0.9998557939968856,0.999809004032969,0.9997475019445907,0.9996668305600361,0.9995612641466873,0.9994234811183145,0.9992441591778174,0.9990114492141142,0.9987102612384623,0.9983212623395601,0.9978194973836813,0.9971727066065297,0.9963399072189514,0.995271603591238,0.9939138094931861,0.9922177375849421,0.9901550381510845,0.987735410222106,0.9850211313246892,0.9821299240884304,0.9792160315073769,0.9764781648499193,0.9738169381213593,0.9709017822804679,0.9673315972027003,0.962665599520243,0.9573840093668868,0.9535079676047099,0.9552785979001349,0.9663557592261361,0.9862930400481039,1.0068079871629525,1.0129340717903559,1.0059521777423184,1.014601975515345,1.0622559725588854,1.1218823642523308,1.1358143393570228,1.1505063004613705,1.235090649501032,1.3024031285555857,1.341377933755905,1.4556077841883694,1.5373718635005589,1.6611257178234482,1.7929094116328208,1.958724721057569,2.1410009833593597,2.3652699459161775,2.623390925231666,2.9240224676479576,3.274440410532474,3.680239555043034,4.148064674433633,4.682495396963011,5.288260266800777,5.969155249755027,6.727010302807896,7.561433598377549,8.470126385835835,9.449345941477736,10.494434587884797,11.600734584525506,12.7645756643023,13.984102722861257,15.259580821500862,16.59313289220709,17.988075804783495,19.448138350668227,20.977011837232173,22.57802628644698,24.253977468005186,26.00686802785706,27.837516649099193,29.745160542981417,31.727638918478192,33.782694034582846,35.90863152560709,38.10310109160104,40.361678760511666,42.67943157373307
0.0,0.23545259681298683,0.054413960487898066,0.0,0.7,0.96,0.8786242242644395,-1.0,0.0,0.0,0.9999996954500435,0.9999995336396295,0.9999992966984049,0.9999989573875016,0.9999984795870707,0.9999978152372552,0.9999969013903767,0.9999956535321199,0.999993957603996,0.9999916630687884,0.9999885718509275,0.9999844194916448,0.9999788542713505,0.9999714185264261,0.9999615088312728,0.9999483240572296,0.9999308159410907,0.9999076128660707,0.9998769196271633,0.9998363951125849,0.9997829993501234,0.9997127997439397,0.9996207386032874,0.9995003515029405,0.9993434213484439,0.9991395452442767,0.9988755590063297,0.9985346845146718,0.9980952545156822,0.9975288315911428,0.9967978861549732,0.9958539900897396,0.9946389309415445,0.9930923413525437,0.9911686260688062,0.9888622570564781,0.986235139407078,0.9834356565880058,0.9806923862914337,0.9783114045059567,0.9764479962030329,0.9747680193654741,0.972525655242752,0.968821082852923,0.9624388722626481,0.9551302795401054,0.9506439575093278,0.9553521078783629,0.9752636282490329,1.009441162045666,1.0386570874096737,1.037532316671949,1.0169065766539254,1.0305419530804723,1.1084279712023826,1.1889042493139221,1.1812745548313717,1.1983748486784869,1.3300289869183515,1.393096142999918,1.4366455549305555,1.5982177731039586,1.6760241591649852,1.8489709476726344,1.996400602689004,2.2137031348273903,2.433502644754964,2.711377832456591,3.033798645676049,3.4051905804221145,3.8415707755257857,4.339837028320205,4.911480587990766,5.56503329286068,6.303523966870865,7.127927420247192,8.039011751031875,9.035855143141516,10.11495872309869,11.270989576641021,12.498273111588084,13.79209538444435,15.149517868153147,16.56992851209015,18.054990299465153,19.608033302917853,21.233046526715338,22.93383774870549,24.713709996212497,26.57553044895065,28.521948342057502,30.55515065432326,32.67629489226855,34.88473279007236,37.17786987816896,39.55258742982899,42.00685388801563,44.53897443859106,47.1448653051996,49.81838467823742
0.0,0.2778383497073762,0.03889277415703935,0.0,0.7,0.96,0.7933442007454068,-1.0,0.0,0.0,0.999999940671319,0.999999868081595,0.9999997541252234,0.9999995828234013,0.9999993328278663,0.9999989755264708,0.9999984732631669,0.9999977751141126,0.9999968118588067,0.9999954917572581,0.999993693671811,0.9999912550996723,0.9999879590393043,0.999983522541212,0.9999775715035276,0.9999696077828175,0.9999589779955382,0.9999448253366916,0.9999260264617349,0.9999011122743329,0.9998681693538958,0.9998247149959301,0.9997675421676071,0.9996925279097549,0.9995943942978301,0.9994664024296516,0.9992999424159558,0.9990839619745894,0.9988041451221406,0.9984418187239587,0.99797270865426,0.997366134141836,0.9965857324912809,0.995593132256566,0.9943552924196695,0.9928544366227697,0.9910979872587138,0.9891243384098535,0.9869988204847099,0.9848044699687845,0.9826254595871732,0.9802994948363661,0.9775850469437668,0.9743346516479516,0.9703679405207469,0.9665280397748195,0.964935594544692,0.9688152505755554,0.9798322006463227,0.9957163177051549,1.0082679425426093,1.009327035700235,1.0081667596630048,1.027943463427444,1.0736523587746398,1.1099354911224868,1.117807903683744,1.154585209414804,1.2286987776253997,1.2681961038671377,1.329455120607056,1.4220229069917325,1.4977567927803883,1.6161843187013096,1.7337681180111049,1.8860440723355785,2.05773785890072,2.2605453712202643,2.499874716267792,2.7792488507448305,3.105097947158713,3.484215332962547,3.923073994844296,4.428125847080604,5.005296338884082,5.659512960487501,6.394252352728476,7.211126494002505,8.109658404123163,9.087346647102867,10.140018483567962,11.262610706529902,12.450153663572703,13.698857890834532,15.006905495505503,16.37471689819505,17.80460923486731,19.299973388233933,20.864508973088697,22.501631284338593,24.214324104903525,26.005170463576636,27.87631939797341,29.829160298574088,31.863576475475945,33.97756024084727,36.168064730597386,38.43279373278754,40.770127009404376,43.176801928447155
0.0,0.20438037657872288,0.038085789841350956,0.0,0.7,0.96,0.836609790648491,-1.0,0.0,0.0,1.0000000187048197,0.9999999452477855,0.9999998209817614,0.9999996257789974,0.999999332818433,0.9999989061699548,0.9999982987746339,0.999997446789044,0.9999962630272633,0.9999946319330393,0.9999924010255945,0.9999893653433469,0.9999852508552332,0.9999797012538005,0.9999722456186053,0.9999622562775068,0.9999489106782077,0.9999311336287344,0.999907516615817,0.9998762262210021,0.9998348857087213,0.9997804301128818,0.9997089331402729,0.9996153863106962,0.9994934242326301,0.999334931285147,0.9991294660718625,0.9988633597629883,0.9985183913999376,0.9980701477488724,0.9974867097388214,0.9967292526187854,0.9957567548748069,0.9945364312337154,0.9930588361228312,0.9913533946887547,0.9894974720510362,0.9876090878780013,0.9858299855687274,0.9842797343348508,0.9826410633038085,0.9804129475753264,0.9770290507315755,0.9724385413603113,0.9665720889520895,0.9630761342527392,0.9666459099433313,0.9816842474533665,1.0065617634945387,1.0287748885596149,1.0301499531410305,1.0180202311658952,1.0313358416029128,1.0916568049858717,1.1545581073973556,1.1576551262822599,1.1786256589387862,1.279487050993581,1.3392752541955415,1.3873215098404181,1.513573589599469,1.596451265748709,1.7377910926523008,1.876677811968217,2.060365337713008,2.2613027067901594,2.5066431958492443,2.7931559814948708,3.1281970780674198,3.520807128275337,3.978873447263924,4.5105825439505445,5.124235572557495,5.82755124802075,6.627093204450411,7.5276936717232115,8.531939975048608,9.639797377861546,10.848620578255144,12.15351098028137,13.54818246457297,15.026172973302367,16.582195312720366,18.213304018555796,19.919423876422044,21.703186906169726,23.568953387219963,25.52156742144626,27.565321292978723,29.703535965014346,31.93886482462686,34.2737442508822,36.71067576742967,39.25192272160801,41.89868986953783,44.649866154876534,47.50161571545766,50.449841480813554,53.49293870844964,56.63001524855786
