z,Omega_c,Omega_b,Omega_k,h,ns,sigma_8,w0,wa,m_nu,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,k43,k44,k45,k46,k47,k48,k49,k50,k51,k52,k53,k54,k55,k56,k57,k58,k59,k60,k61,k62,k63,k64,k65,k66,k67,k68,k69,k70,k71,k72,k73,k74,k75,k76,k77,k78,k79,k80,k81,k82,k83,k84,k85,k86,k87,k88,k89,k90,k91,k92,k93,k94,k95,k96,k97,k98,k99
0.0,0.2265,0.042300000000000004,0.0,0.75,0.9705,0.849,-1.0,0.0,0.0,-2.413613401762172e-07,-3.7626653322007217e-07,-5.750311169631655e-07,-8.612566762658972e-07,-1.2661924774629892e-06,-1.8304709521309991e-06,-2.608283602390762e-06,-3.673043794129837e-06,-5.122700346085706e-06,-7.085803467748646e-06,-9.734124492566375e-06,-1.3297466255524685e-05,-1.8076121766197268e-05,-2.4464472655398203e-05,-3.29868836881602e-05,-4.4334874994297814e-05,-5.9411028620853454e-05,-7.940019417993254e-05,-0.00010585140895149601,-0.00014078318541981772,-0.00018681519328418047,-0.0002473323012787888,-0.0003266851326442557,-0.00043043822911770083,-0.0005656821987072507,-0.0007414485352077427,-0.0009692968843098778,-0.001264188237249014,-0.00164576478939692,-0.0021400352156332662,-0.0027810205954613048,-0.003611170608470617,-0.004678466965852638,-0.0060283462373417794,-0.007690325959820471,-0.009662325511703783,-0.011898062580305775,-0.0143052670925221,-0.01676293321912314,-0.019113152111564974,-0.021497568276224042,-0.024289869416512608,-0.027955857042999126,-0.03303401816753521,-0.039146187389220675,-0.04412038370920207,-0.04368075620925047,-0.03363255990313334,-0.013451282628807636,0.008191810204608858,0.014484588231544235,0.004755434018222213,0.007491959043515959,0.050838430397713096,0.10948375382620701,0.12279957219662041,0.12655985950989568,0.19521952657491398,0.25429183065068833,0.2751363289260315,0.356333183979763,0.4114824184891946,0.48346863211566776,0.5607439926093691,0.64579910601477,0.7335078619657988,0.8322954590741446,0.9343936404055349,1.042339775180617,1.1557816263445773,1.2732513292025236,1.394190067071281,1.5175759487877467,1.6423504604963342,1.7674164973160422,1.8916760077892405,2.0140738504366706,2.1336449365712946,2.249565634439231,2.3611992753644557,2.4681374780040426,2.570214545664033,2.66750455023514,2.7602850985168774,2.848972208494646,2.9340409668299587,3.01594844982378,3.0950872369458824,3.1717664037439084,3.246223355892587,3.3186447022340806,3.389180138657621,3.45794304517196,3.5249947890106013,3.590337295542481,3.653938953787144,3.7157970669289417,3.7759578133796516,3.834454841919876,3.8912638092401832
0.0,0.27649999999999997,0.0465,0.0,0.8660000000000001,0.9755,0.835,-1.0,0.0,0.0,-4.970984980168718e-07,-6.817857141534118e-07,-9.363989875664628e-07,-1.2848393241108894e-06,-1.7581302462451821e-06,-2.3974697509526635e-06,-3.257854152162697e-06,-4.41146059930222e-06,-5.953808079608444e-06,-8.01224567477923e-06,-1.075501048548918e-05,-1.4401900408405125e-05,-1.924379908163004e-05,-2.566643864002139e-05,-3.4172786536578426e-05,-4.542048758766148e-05,-6.0278085361282795e-05,-7.988586509356532e-05,-0.00010572636520746146,-0.00013973593447248866,-0.00018443363268199036,-0.00024308336804424024,-0.00031989874305838315,-0.0004202956052450643,-0.0005512047289678541,-0.0007214728500925708,-0.000942389596944303,-0.0012284165293527734,-0.001598220841872514,-0.0020760694542708512,-0.0026934705545548906,-0.0034904595674338126,-0.0045152748700124645,-0.0058207449213978305,-0.007456399299902995,-0.009457103987708118,-0.011830938897738766,-0.014550021289324333,-0.017550409099238648,-0.02073838061954437,-0.024054802125728955,-0.02758658770911433,-0.03155485773866557,-0.03623573939311573,-0.04161380276621185,-0.04694433082875361,-0.05010464399924675,-0.048034507702510026,-0.03863871086207436,-0.02417463609011776,-0.013868324282826062,-0.015305635338448876,-0.018455965686902942,-0.000382815037473942,0.04216916617901963,0.07230129041117483,0.07347375634745475,0.10521837911785617,0.16858937917454117,0.19053148721026122,0.23664565263928747,0.30289336026878544,0.3456205608883088,0.42287781955584963,0.484677208051525,0.5667674878221131,0.6492898421706425,0.7376788628541079,0.8344570194945372,0.9347543517261417,1.0416445415899425,1.1530387166769798,1.2673851929962472,1.384076186298089,1.5024206403094404,1.6213279205320081,1.7396039766802633,1.856174414309574,1.9701271992828913,2.080693282010427,2.1872789231579985,2.28951193327597,2.3872655893514736,2.4806398126125635,2.569916439931314,2.655497108334935,2.737831216624188,2.817357132273567,2.894453810318917,2.9694208521357286,3.0424759864777777,3.113760076071854,3.183343713630492,3.251234516014824,3.317412492474398,3.381869885188294,3.4446116764753727,3.505622465177195,3.5648673711278844,3.622350211738517
0.0,0.27849999999999997,0.0381,0.0,0.706,0.9165,0.703,-1.0,0.0,0.0,4.007269137410008e-07,4.517234338832299e-07,4.972603067537425e-07,5.318277245478924e-07,5.475971162670237e-07,5.335538211155812e-07,4.74717528962481e-07,3.496429951603677e-07,1.2766748775881832e-07,-2.3273049719947692e-07,-7.877810653732189e-07,-1.6153563227681773e-06,-2.821756703189253e-06,-4.5466642593053275e-06,-6.978305589616659e-06,-1.0372148189567925e-05,-1.5066017059011375e-05,-2.1507402819124342e-05,-3.0289027095443074e-05,-4.219101798240482e-05,-5.823558347845627e-05,-7.9754341148708e-05,-0.00010847206669202238,-0.00014660701130127628,-0.00019700030402410685,-0.00026327963378347687,-0.00035009412223199163,-0.0004634635732042646,-0.0006113071311715231,-0.0008041851720254276,-0.001056154690525014,-0.0013852969019450484,-0.0018130954546814507,-0.0023616383314103194,-0.0030482652539132386,-0.003878646069230793,-0.0048405696966063675,-0.005901638445831704,-0.0070151128176543336,-0.008128550198116476,-0.009199073444572695,-0.010383540110197077,-0.01189077066963808,-0.01383090356250054,-0.016320797479136923,-0.01864630283093025,-0.018967940205815312,-0.014541659247329976,-0.004087667280305528,0.010180663597040203,0.021381005208704434,0.02316682514053117,0.023697853472671167,0.04212275422233026,0.08022799407024545,0.10838666779413353,0.11534718330612127,0.14641838547579591,0.20178802791960246,0.2295494633376611,0.27456043565900856,0.3351800471115217,0.3835337338213565,0.4539755719646398,0.519544135271333,0.5981999190983373,0.6806535674462235,0.7698018105740347,0.8660414224734264,0.9682280992845558,1.0760946881079498,1.189172242318319,1.3067140415804388,1.4279480366905677,1.5519223853768647,1.6775794051273378,1.8038244488837143,1.9295578546831862,2.0537059645012294,2.1752698065691236,2.293377732350505,2.4073399604765644,2.5166776060111595,2.62114325766551,2.720723070139311,2.8156162618688643,2.9061862907673306,2.992885557451328,3.076181148310354,3.15648976780196,3.2341443617633825,3.309390819859832,3.3824107143863613,3.4533524449111797,3.522348551847853,3.589517708921353,3.6549495675953914,3.7186891170080827,3.7807324899610224,3.841062901561458
0.0,0.2385,0.0501,0.0,0.718,0.9585,0.879,-1.0,0.0,0.0,-3.500320892904148e-07,-5.215272985622639e-07,-7.697121084046214e-07,-1.1222063775565838e-06,-1.61565544775436e-06,-2.2983423260897064e-06,-3.233761421533809e-06,-4.507375816693528e-06,-6.2341391582058825e-06,-8.564853717180082e-06,-1.1699081630852803e-05,-1.5903437106254983e-05,-2.153019185200913e-05,-2.9037973757651068e-05,-3.903345347726167e-05,-5.232109438025697e-05,-6.99506729405121e-05,-9.329760134119346e-05,-0.00012416085266556424,-0.00016488587181298878,-0.000218519518509763,-0.000289002058823463,-0.000381403449996517,-0.0005022106776582444,-0.000659684997944486,-0.0008643072718506218,-0.0011293919820381407,-0.001471968114850354,-0.0019140917452978845,-0.0024847011522373514,-0.0032217923965651755,-0.004173864923009769,-0.005398383584254712,-0.006954125679928608,-0.008885406484842297,-0.011199766994335314,-0.013844833230872553,-0.016693618395642217,-0.01955347056213105,-0.02216404237853244,-0.024442121372363283,-0.026725675853596673,-0.029663075557700227,-0.033940345245682596,-0.0404520233354145,-0.0473202431488024,-0.05047000019426654,-0.04397996931587711,-0.02372205453470083,0.006472208310754954,0.02762496149094794,0.02295556858666428,0.00967767441084632,0.03331555243645582,0.1043529954337255,0.15564940190263513,0.14741794398943792,0.1812962584807723,0.2774816086644469,0.307412432227448,0.35720453702922506,0.45060541250271235,0.49992808120635174,0.5977727388455816,0.6724145164915452,0.7730663135116084,0.8695755121785147,0.9743259346403549,1.0858498871434554,1.2010981058820231,1.3204289410772831,1.4419501099998282,1.5655221986929493,1.6902397812987402,1.8147173373815368,1.937713501777855,2.0582750040979847,2.1755732354971182,2.2888832102509333,2.3976711590209665,2.501657806954385,2.600819985897836,2.6953542607964525,2.7856244045615894,2.8720871810249853,2.9552163759207284,3.035435541355425,3.1130870645036026,3.1884348961357536,3.2616844226096955,3.333000394916851,3.402505520494169,3.4702727494178487,3.536317546893742,3.6006179964495026,3.6631665233874937,3.7239977387993792,3.783149241141126,3.8406074584119634,3.89634612430759
0.0,0.2005,0.0491,0.0,0.722,0.9885,0.851,-1.0,0.0,0.0,-1.7787124623033093e-07,-3.0165629092547196e-07,-4.892669068868858e-07,-7.64530490624999e-07,-1.1590909288535508e-06,-1.7145013215136404e-06,-2.485445542898134e-06,-3.546026495389426e-06,-4.996400409823594e-06,-6.967795869290579e-06,-9.634464143241351e-06,-1.3230206087476205e-05,-1.8063912529557753e-05,-2.4537569552625934e-05,-3.318460351272721e-05,-4.471347464009925e-05,-6.00473536305379e-05,-8.039707232480543e-05,-0.00010734589054407596,-0.00014295474011821155,-0.00018989482938664998,-0.0002516075624029157,-0.0003325004020824194,-0.00043818474847773323,-0.0005757674415154192,-0.0007542585663225781,-0.0009851640502556041,-0.0012834482441056953,-0.0016690372106883348,-0.002168941950788817,-0.0028195024817270517,-0.003667106640082128,-0.004764461170732976,-0.006159176398519225,-0.007874069520683723,-0.009883200969050262,-0.012091819586138346,-0.014332652492982214,-0.01638130240722041,-0.01801355420359991,-0.019459910547075656,-0.021358362677784414,-0.024641016743241703,-0.030146103810618795,-0.03825916833738181,-0.04535336895971866,-0.04590748318117791,-0.03270433223984049,-0.003414377492696515,0.029527912022366452,0.039173086413649465,0.01803839628165166,0.009562113470104458,0.05985167598582866,0.14429449821035753,0.16085916912197926,0.1430125895772366,0.22090769214202802,0.30386587178703234,0.3082288567328429,0.3994349765254177,0.464207566090929,0.532021098348729,0.6210609547168352,0.70611545696557,0.7994433655550794,0.9036692696034188,1.0083543038109553,1.1201379861127614,1.2377807606306628,1.3580848013770002,1.4809013747784585,1.6061101632850188,1.732481309807965,1.8585776563304395,1.9832583516070572,2.105600745021162,2.224740096723296,2.339891129895784,2.45046263717872,2.5561169430258297,2.6567628050135887,2.7525361737497915,2.8437603384634835,2.930882393361145,3.0143954132127218,3.094760346337851,3.1723586277296385,3.2474798294848775,3.320342414152809,3.391122658115629,3.4599720457662415,3.527020182614853,3.5923599912603836,3.6560297418452743,3.7180101015681495,3.7782735373927947,3.8368499858053777,3.8938063561084246,3.949162034126666
0.0,0.2865,0.0493,0.0,0.642,1.0085,0.847,-1.0,0.0,0.0,-4.2120700560838765e-07,-5.94797847453347e-07,-8.399822189591429e-07,-1.1817234548839598e-06,-1.6525068045422461e-06,-2.295695746716618e-06,-3.168999448922624e-06,-4.3480634914086465e-06,-5.933844602871612e-06,-8.061399186947742e-06,-1.0907934965947971e-05,-1.470610827869575e-05,-1.9764917877531064e-05,-2.6492933013857973e-05,-3.542115562935431e-05,-4.724802438510708e-05,-6.289649688678186e-05,-8.357119993537197e-05,-0.00011084450336519164,-0.00014677039713818302,-0.00019402082038124193,-0.00025606150869229643,-0.0003373700296096092,-0.0004437046143675944,-0.0005824354108535965,-0.0007629596500316427,-0.0009972254621426484,-0.0013004428559783394,-0.0016920724453252643,-0.0021972087940340572,-0.002848339287058105,-0.003687068740085182,-0.004764564740859653,-0.006138525945052814,-0.007864284673650154,-0.009979294748612772,-0.01248333668313972,-0.015319899364894819,-0.018367589788578376,-0.021458786610294284,-0.024350958482658353,-0.02706228711288414,-0.029957358991985043,-0.033535725542894065,-0.03822662436274907,-0.04451015200442095,-0.04975305796136532,-0.05021049966790861,-0.041091235671556474,-0.020829479812290084,0.003261214369823256,0.014664420232012485,0.00785420023041925,0.006316975679382919,0.043708548561802986,0.10566594580704224,0.13155684531453432,0.1327438281177473,0.18965845555480565,0.26053428682649865,0.2844924605582568,0.3551893638785432,0.422320523726374,0.4862391204090219,0.5697521596504054,0.6502877489969566,0.7408060738663451,0.8377442328163461,0.9384676631969097,1.0450706533232683,1.1561946553179556,1.2705214149731243,1.387733227417616,1.5065559520780683,1.6258105355962,1.7444770523891293,1.8615552690772534,1.9760706189027386,2.0871734326625546,2.1942118645350606,2.2967599546171282,2.394631037763625,2.4878734835002367,2.576733670949073,2.661597578216477,2.742913370887163,2.821123495100632,2.8966158296294777,2.969705401686625,3.040638393715403,3.10959916579371,3.1767165842258898,3.2420596173709972,3.305641552706041,3.367448712649514,3.4274881807473356,3.4857965600368557,3.542391712262988,3.5972504017086613,3.6503622558031528
0.0,0.2465,0.0453,0.0,0.8260000000000001,0.9615,0.895,-1.0,0.0,0.0,-6.571566805059384e-07,-9.036481440403291e-07,-1.2441492819484323e-06,-1.7110608463780324e-06,-2.346210953848769e-06,-3.2047457417471057e-06,-4.360410492856782e-06,-5.910908698974392e-06,-7.984427120750759e-06,-1.0751405773167524e-05,-1.4438540325724248e-05,-1.934190927181237e-05,-2.5850193666827985e-05,-3.4478294067993003e-05,-4.590348179223804e-05,-6.101045957215175e-05,-8.096035478190475e-05,-0.00010727204631705956,-0.00014192929787637626,-0.00018751490890753851,-0.00024738237807273825,-0.00032586782827132585,-0.00042855517313618514,-0.000562600036074678,-0.0007371363160292068,-0.0009637961521812152,-0.0012574118635995495,-0.0016370020231810287,-0.0021271649815986383,-0.0027599170840183164,-0.0035766297890102703,-0.004628988994131977,-0.005976993930073358,-0.007681763995473151,-0.00979242438365881,-0.012329116327183658,-0.015266690786607993,-0.018525760948242907,-0.021981211955981864,-0.025466165021857858,-0.028979126079313633,-0.03275639908421072,-0.03721569242157173,-0.042755919277137115,-0.04919145791380515,-0.05505098521226878,-0.0569314506356115,-0.050101084425184794,-0.033337520236824014,-0.013423697851921676,-0.00409529608247924,-0.010274170440307203,-0.011055059259825806,0.02354115185527556,0.0800905034756725,0.10246356363794921,0.10301072992278022,0.16041839675963865,0.2270539712258328,0.2454298189309063,0.31858015231878595,0.37998464718598224,0.4425179052322966,0.5236942247730144,0.6024768512568656,0.6899514676586024,0.78684869818565,0.8856988215726571,0.9916905265742161,1.1031078514048958,1.218237222843089,1.3366358420860058,1.457521033982909,1.5797500934331297,1.7021564579633752,1.8236583654650993,1.9432359278710063,2.0599609495807587,2.173054658327887,2.281944618786654,2.3862955525410765,2.4860128755306965,2.581227884600291,2.672251429190453,2.75951005875685,2.8434671663941433,2.9245601709551075,3.0031620666220813,3.0795673509663914,3.1539963058582337,3.2266000003650452,3.2974662970597257,3.366620804632124,3.4340496304261325,3.4997423703363295,3.5637111629493003,3.625961902908583,3.6864637757302936,3.7451910183659822,3.8021676785542846
0.0,0.21050000000000002,0.0369,0.0,0.678,0.9375,0.769,-1.0,0.0,0.0,3.9385448629085943e-07,4.237634171637727e-07,4.33805799113657e-07,4.1318594425172005e-07,3.4732028039436e-07,2.1586212907689256e-07,-8.271406260820124e-09,-3.6216659990017994e-07,-8.978091699170308e-07,-1.6861763725934562e-06,-2.820813566624092e-06,-4.428669919842275e-06,-6.682660141817235e-06,-9.810263260713208e-06,-1.4111150998716561e-05,-1.9988099953158616e-05,-2.797652473976128e-05,-3.877497077799189e-05,-5.330457524126111e-05,-7.276748391818054e-05,-9.87270323805917e-05,-0.00013320263976221262,-0.00017878213345374287,-0.00023876684423427213,-0.0003173520194150031,-0.0004198854455613701,-0.0005532716502420933,-0.0007266201421789272,-0.0009522331426123441,-0.001246880524235904,-0.0016328989485326142,-0.002137894967013546,-0.002791283587912669,-0.003616306849770487,-0.004618187462425609,-0.005771802518073967,-0.007014416749056228,-0.008251807396475092,-0.009383764203164599,-0.01027711719496592,-0.011203249220651131,-0.01259681676325696,-0.014918952402803273,-0.01819994725640545,-0.022412116126412765,-0.025459742761559812,-0.022399253599244117,-0.009449406598205496,0.012271973198028694,0.0332014129255062,0.037772777599144054,0.02898916359080519,0.03786583121955928,0.08543578254913388,0.139334141668513,0.14761759333364,0.16011170091282645,0.2311801366543127,0.2809050175983739,0.31092523782166653,0.3903044295030841,0.44416856841639957,0.5204702063813088,0.5957205820962767,0.6828854145434932,0.7722254898651809,0.8712752883469421,0.9754716248358436,1.0854521826065393,1.2010620119022752,1.3214671418179216,1.4456444955308443,1.5728513976519856,1.7021578641271704,1.8324401212445034,1.9625481607600994,2.091398963354885,2.2179722331933225,2.341333870844148,2.4606851359725055,2.575414149653419,2.6851300696606932,2.789672420346794,2.8891075253084235,2.9836966648530665,3.073845480784361,3.1600357506583925,3.242754397264904,3.3224380133830795,3.3994363194058974,3.4740064819013923,3.5463297161633607,3.616545154288001,3.6847806733687114,3.751163508827194,3.8158114600371875,3.878811204047782,3.940200516074625,3.9999680370522683,4.0581019378622205
0.0,0.2295,0.053500000000000006,0.0,0.634,0.9665,0.741,-1.0,0.0,0.0,3.4116882738890444e-07,3.6640489346819853e-07,3.7400055497600063e-07,3.5423848863859783e-07,2.945386795903983e-07,1.7733488992503016e-07,-2.1895511310608526e-08,-3.3572003172903416e-07,-8.090646643744492e-07,-1.5043732474480376e-06,-2.5051881456430385e-06,-3.922071747618693e-06,-5.905242112935362e-06,-8.65780424418645e-06,-1.2444261616390711e-05,-1.7615566055788786e-05,-2.4643415480501865e-05,-3.414923830282092e-05,-4.694583466504715e-05,-6.41010338812944e-05,-8.700636476673082e-05,-0.00011746472716023902,-0.00015779425978793072,-0.00021095327905237615,-0.00028068592773927844,-0.0003717156060888248,-0.0004900260053087389,-0.0006433045521415083,-0.0008417260691910728,-0.001099191466322132,-0.0014350240976823655,-0.001875493468411222,-0.0024535066692985587,-0.0032038373186580077,-0.0041515287863069985,-0.005294050291234731,-0.00658171362444353,-0.007904561418746838,-0.009097667127521764,-0.00995274245532909,-0.010330729289491485,-0.010572093287692885,-0.011372744589579922,-0.013510692214361207,-0.01742821640982112,-0.0235444187250352,-0.02788653920697681,-0.024596684549459128,-0.00796268967747313,0.022013286257973268,0.05109507420803014,0.05393498268103433,0.03364308037596906,0.03591408263092349,0.09468588272103108,0.16719007758990373,0.167610623573352,0.16402777757519654,0.25201644179937144,0.3098556951935446,0.323458453794199,0.41836001570946724,0.46750742094632286,0.5468383558593622,0.622945234155619,0.7126318385264463,0.8009049179613726,0.9022926010552338,1.0066021846815696,1.1163149559640513,1.231359892518971,1.350570291296869,1.4735487750268292,1.5987899221989468,1.7252247415070505,1.8519508455790923,1.9779562937648147,2.1021475175188407,2.2235167457889875,2.3412279616683804,2.454620102762301,2.563224052302542,2.6667869958913264,2.765283975190566,2.858899741156785,2.947978308635056,3.032962876567397,3.114325277893294,3.1925051517915306,3.2678688214632547,3.340695771737108,3.4111913878721447,3.479509315366919,3.5457806811009833,3.6101324882881802,3.6726883270970268,3.7335502450318807,3.792773618458118,3.8503610703558686,3.906298764213195
0.0,0.27049999999999996,0.0413,0.0,0.8700000000000001,0.9415,0.7969999999999999,-1.0,0.0,0.0,-2.0299794940393525e-07,-3.0733578108996024e-07,-4.5887625258602546e-07,-6.749691092449508e-07,-9.782237457390588e-07,-1.3989721593493392e-06,-1.978109922330198e-06,-2.7695574603245047e-06,-3.845265211624919e-06,-5.302008585372121e-06,-7.2682300695613735e-06,-9.91231523941161e-06,-1.3458496069192914e-05,-1.820576001262132e-05,-2.4544367540203832e-05,-3.298635867701596e-05,-4.421109331794248e-05,-5.9112130234866124e-05,-7.885277258861846e-05,-0.00010495558678815137,-0.00013940249918216533,-0.00018476318211540967,-0.00024435447685996743,-0.00032243882344696364,-0.0004244709725774746,-0.00055742289219519,-0.0007302181079767035,-0.0009543584835283698,-0.001244811543355162,-0.001621191258270015,-0.0021090372691589827,-0.002740581508751187,-0.0035538629635724892,-0.004589019588147857,-0.0058814941571430045,-0.007453431745665243,-0.009305802414175595,-0.011414420152039195,-0.013735089191844237,-0.016203576149124495,-0.018824578932499777,-0.021721434866093615,-0.02509403742990879,-0.02908719038151325,-0.033499377619702356,-0.03738083807654691,-0.038577391289554126,-0.034633421303538754,-0.0244739142958225,-0.011802001960533492,-0.005179302651718243,-0.00737371826604924,-0.004982741443435958,0.01970757268241923,0.05875960842099579,0.0769895454879286,0.08322930749193062,0.12760164121264586,0.17817115005357298,0.19808761030461094,0.25753096878481246,0.30846707189775013,0.363410137469795,0.4316172806954007,0.5009588064987657,0.5774695618752796,0.6632788519317134,0.7524826408402974,0.848891302306726,0.9516881800722758,1.0593182043449374,1.1715528679459268,1.287813025558052,1.4070824497322723,1.52824978034652,1.6502422289186593,1.7719868429325045,1.8924166571652092,2.0105268992337666,2.125446268145209,2.236493027956412,2.3432032313383835,2.445356623271695,2.542970384038803,2.6362662903217227,2.72561269472215,2.811449741978682,2.8942217655502698,2.9743224897912377,3.052075134541099,3.127732608553971,3.2014856222536925,3.273468854287109,3.34375280608997,3.4123416858986917,3.4792003493588743,3.544312557286631,3.6077002798896527,3.6693770730937856,3.72931816978762
0.0,0.2455,0.0397,0.0,0.534,0.9505,0.881,-1.0,0.0,0.0,-6.61660409480581e-08,-1.74215871694362e-07,-3.486950845382517e-07,-6.155492547252377e-07,-1.009118983387079e-06,-1.5738171062997068e-06,-2.3688913586936803e-06,-3.4752410779396446e-06,-5.001526345588686e-06,-7.090144687593876e-06,-9.931508612444421e-06,-1.3780785330638876e-05,-1.8972548658643712e-05,-2.5945978500488697e-05,-3.528432996061281e-05,-4.775797518357866e-05,-6.43668360483098e-05,-8.642372094822138e-05,-0.000115658449676945,-0.00015431986617063672,-0.00020532727603901597,-0.0002724648476627042,-0.0003606090786924237,-0.00047601210592822024,-0.0006266466545877349,-0.0008226332626612852,-0.0010767974851565675,-0.0014054441059202548,-0.0018294623882269643,-0.00237587686543285,-0.0030797491226034032,-0.003985615809183316,-0.005146545364935698,-0.006617684944753486,-0.008441147094984301,-0.010621954696112443,-0.013099265016415982,-0.01572230106166994,-0.018247358554811858,-0.020384698215271353,-0.021761649395445913,-0.02268050895737682,-0.02367889401101547,-0.025305564908615248,-0.028102456424935696,-0.032265645326809346,-0.03600095547173324,-0.03208340538969896,-0.013297889237245161,0.019011185145283042,0.05411345740314044,0.07012362472277346,0.06308166120170758,0.06896930670005114,0.12381857200245566,0.20253506734895527,0.23526552963122357,0.25023619140431874,0.32373626523849885,0.4045391835890907,0.4505101078944461,0.5363489893096489,0.618628646882941,0.7044412985737588,0.80236704213558,0.9031291640590816,1.0109550917646735,1.1245419640057965,1.2422318760631472,1.3640517189427048,1.4889619727591614,1.6159715808450934,1.7439557922329139,1.8717389538503821,1.9982609749411624,2.122521125089862,2.2435686112973103,2.3605917618807566,2.472987172343345,2.580385813940522,2.682660234303878,2.779917789523683,2.8724631726474783,2.9607392867067657,3.0452460609897116,3.126463786990391,3.204797154134069,3.280554036258899,3.35395966322399,3.4251831378713966,3.494367404131137,3.5616412132985027,3.6271136660943064,3.6908572070947687,3.7528907837078394,3.813194432044894,3.8717675558887668,3.928672775235652,3.9839814709974317,4.037692745245125
0.0,0.2175,0.0505,0.0,0.69,0.9385,0.843,-1.0,0.0,0.0,7.73566807332989e-08,1.3909629795600224e-08,-9.886866958716513e-08,-2.8099137223534633e-07,-5.591852661159832e-07,-9.69593084474535e-07,-1.5597095738144486e-06,-2.3938294215201805e-06,-3.559941167948337e-06,-5.175518862720189e-06,-7.395213955164299e-06,-1.0426943853210678e-05,-1.4549919789903966e-05,-2.012833526583535e-05,-2.7642438669445563e-05,-3.7733318515251554e-05,-5.124572391801782e-05,-6.928241905394314e-05,-9.329149819638489e-05,-0.00012516238736154045,-0.00016734868463757046,-0.00022302121623501552,-0.00029624642903341693,-0.00039220902901355905,-0.0005174766111697184,-0.0006803563321157373,-0.0008913949619056911,-0.0011641795056183044,-0.0015166023967861338,-0.0019727295526446565,-0.0025649831917290396,-0.0033353780717939327,-0.0043331938870230695,-0.005605649833234757,-0.007179770966449789,-0.009037960974252485,-0.01109453134755075,-0.013184470288597908,-0.01508476604251373,-0.016488284395927037,-0.017439319865146744,-0.018449713091498725,-0.020364560891055917,-0.024197699631790612,-0.030525280698873513,-0.0371918421329347,-0.03935431915534693,-0.029711209747883594,-0.003595237517690033,0.03231226488423667,0.05440327814925621,0.04366905183655872,0.026828209244289865,0.05759373281874677,0.14164799848562099,0.19066730681960675,0.17327840523632262,0.2168334582424353,0.3220974678006006,0.34369985965614563,0.40322308426404285,0.4984102735863674,0.5494472527141918,0.6522013455602089,0.7294366285325106,0.8332661413131032,0.9343003700901494,1.041891133069066,1.156954311606057,1.2758144165737701,1.3983910185927655,1.523826155953851,1.6512128535058577,1.779487770833043,1.9074879080503417,2.0340867474511186,2.1582708169768883,2.2791394055201426,2.39593397671019,2.5080882544190497,2.615270612233787,2.717396327464389,2.8146086910701325,2.907240210276974,2.9957439825833103,3.0806157168732042,3.1623191945129174,3.2412394694489786,3.317669476269049,3.391821294633288,3.4638561648604327,3.5339116634440164,3.602115459564647,3.668575373071132,3.733357036387333,3.796468214470529,3.857880133017765,3.917595824676686,3.975677579802641,4.032181596270115
0.0,0.2395,0.0543,0.0,0.8380000000000001,0.9435,0.715,-1.0,0.0,0.0,2.473281844338754e-07,2.6111196659816945e-07,2.6035870245477976e-07,2.3693630470647486e-07,1.8029080424270013e-07,7.587595419434365e-08,-9.684087234734263e-08,-3.658401846748239e-07,-7.688160609230043e-07,-1.3578443947525416e-06,-2.2043173515442498e-06,-3.4021754919063777e-06,-5.0774452210054374e-06,-7.4014418842274875e-06,-1.0602153107581363e-05,-1.4981025721051817e-05,-2.0939143230225593e-05,-2.9006914901052575e-05,-3.988313781751281e-05,-5.4484545147714705e-05,-7.40072819556092e-05,-0.0001000013516523922,-0.00013446132744898364,-0.00017993377725723217,-0.00023964810878462646,-0.00031768770475683935,-0.00041924378478397454,-0.0005510295367808474,-0.0007219695046376919,-0.0009442792595583257,-0.0012348682155869995,-0.0016164916344873614,-0.0021173611038058744,-0.002767358940301122,-0.0035898546504973005,-0.004590309405557397,-0.005745405983222548,-0.006997758571473214,-0.008262875357199674,-0.00944277495737701,-0.010536636480621036,-0.011737261258627911,-0.01341932880200797,-0.016056703854719842,-0.019782715940710904,-0.02380951797344604,-0.025827406995792262,-0.021761474183893008,-0.00868991181949218,0.01049995509551762,0.02379093343660606,0.02032401662445992,0.011587858017419659,0.02918920172993469,0.08034587186298285,0.11411592384155779,0.10378239649649768,0.13275341976055433,0.20878078982737044,0.22120100370476867,0.2639177182903842,0.33844850202551874,0.3699858012644486,0.45489693802288395,0.5091163327126647,0.5941818178120467,0.6747506112796459,0.7617910446518381,0.858888724510607,0.9584223779907507,1.0669655242525649,1.1803109359582602,1.2968407387337433,1.4167011048988698,1.5395046336515288,1.6640311520942561,1.7889876659763904,1.9132894827363887,2.0359376418867003,2.1559680744956315,2.272515896281293,2.384903282073401,2.4926840044074474,2.595643941459569,2.693795310243618,2.7873539437434007,2.8766932656259736,2.9622688421227217,3.0445400553238082,3.123911900509639,3.200705674155723,3.2751653870311954,3.3474804871559036,3.417810582112823,3.4862902921797985,3.553021332626094,3.6180619955009026,3.681420643085065,3.743076343074181,3.803030810970396
